reaction_id,reaction_name,subsystem,knockout_flux,baseline_flux,flux_ratio,flux_reduction,impact,status,num_genes,gene_ids,gene_names,equation
PHOSMANMUT_45_RXN,PHOSMANMUT-RXN,Unknown,0.0,1.264480390625002,0.0,1.0,LETHAL,optimal,2,HS06747;HS02079,PMM2;PMM1,MANNOSE_45_1P_c <=> CPD_45_15979_c
2HBt2,2-hydroxybutyrate cotransport with proton,Unknown,0.0,1.264480390625002,0.0,1.0,LETHAL,optimal,3,9123_AT1;9194_AT1;6566_AT1,SLC16A3;SLC16A7;SLC16A1,2hb_e + h_e <=> 2hb_c + h_c
ILEt4,L-isoleucine transport in via sodium symport,Unknown,0.0,1.264480390625002,0.0,1.0,LETHAL,optimal,1,11254_AT1,SLC6A14,NA_43__e + ile_DASH_DASH_DASH_L_e --> ILE_c + NA_43__c
DSAT,dihydrosphingosine N-acyltransferase,Unknown,0.0,1.264480390625002,0.0,1.0,LETHAL,optimal,0,,,Rtotalcoa_c + sphgn_c --> coa_c + dhcrm_DASH_hs_c + h_c
METt4,L-methionine transport in via sodium symport,Unknown,0.0,1.264480390625002,0.0,1.0,LETHAL,optimal,4,54407_AT1;81539_AT1;11254_AT1;6584_AT1,SLC38A2;SLC38A1;SLC6A14;SLC22A5,NA_43__e + met_DASH_DASH_DASH_L_e --> MET_c + NA_43__c
PRPPS,phosphoribosylpyrophosphate synthetase,Unknown,0.0,1.264480390625002,0.0,1.0,LETHAL,optimal,4,5634_AT1;5631_AT1;221823_AT2;221823_AT1,PRPS2;PRPS1;PRPS1L1;PRPS1L1,atp_c + r5p_c <=> amp_c + h_c + prpp_c
3DSPHR,3-Dehydrosphinganine reductase,Unknown,1.9305788031602859e-16,1.264480390625002,1.526776387735082e-16,0.9999999999999999,LETHAL,optimal,1,2531_AT1,KDSR,3dsphgn_c + NADPH_c + h_c --> nadp_c + sphgn_c
B_MANNASEly,"beta-mannosidase, lysosomal",Unknown,1.9305788031602859e-16,1.264480390625002,1.526776387735082e-16,0.9999999999999999,LETHAL,optimal,1,4126_AT1,MANBA,h2o_l + mn_l --> acgam_l + man_l
SMS,Sphingomyelin synthase (homo sapiens),Unknown,1.9305788031602859e-16,1.264480390625002,1.526776387735082e-16,0.9999999999999999,LETHAL,optimal,1,259230_AT1,SGMS1,crm_DASH_hs_c + pchol_DASH_hs_c --> DIACYLGLYCEROL_c + sphmyln_DASH_hs_c
RXN66_45_457,RXN66-457,Unknown,3.8611576063205717e-16,1.264480390625002,3.053552775470164e-16,0.9999999999999997,LETHAL,optimal,2,HS05853;HS09071,SLC38A2;SLC6A18,LEU_e + NA_43__e <=> LEU_c + NA_43__c
PCFLOPm,phosphatidylcholine flippase,Unknown,3.8611576063205717e-16,1.264480390625002,3.053552775470164e-16,0.9999999999999997,LETHAL,optimal,1,57194_AT1,ATP10A,WATER_c + atp_c + pchol_DASH_hs_m --> adp_c + h_c + pchol_DASH_hs_c + pi_c
METAT,methionine adenosyltransferase,Unknown,5.791736409480857e-16,1.264480390625002,4.580329163205246e-16,0.9999999999999996,LETHAL,optimal,4,4143_AT1;27430_AT2;27430_AT1;4144_AT1,MAT1A;MAT2B;MAT2B;MAT2A,MET_c + WATER_c + atp_c --> amet_c + pi_c + ppi_c
DHCRD1,dihydroceramide desaturase,Unknown,9.652894015801429e-16,1.264480390625002,7.63388193867541e-16,0.9999999999999992,LETHAL,optimal,2,8560_AT1;8560_AT2,DEGS1;DEGS1,dhcrm_DASH_hs_c + nadp_c --> NADPH_c + crm_DASH_hs_c + h_c
MANtly,mannose efflux from lysosome,Unknown,2.316694563792343e-15,1.264480390625002,1.8321316652820984e-15,0.9999999999999981,LETHAL,optimal,0,,,man_l --> D_45_mannopyranose_c
GK1,guanylate kinase (GMP:ATP),Unknown,5.405620648848801e-15,1.264480390625002,4.27497388565823e-15,0.9999999999999957,LETHAL,optimal,1,2987_AT1,GUK1,atp_c + gmp_c <=> adp_c + gdp_c
