reaction_id,reaction_name,subsystem,knockout_flux,baseline_flux,flux_ratio,flux_reduction,impact,status,num_genes,gene_ids,gene_names,equation
BACCLm,"Biotin-[acetyl-CoA-carboxylase] ligase, mitochondrial",Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,3141_AT1,HLCS,atp_m + btn_m + h_m --> btamp_m + ppi_m
BALAtmr,"Beta-alanine transport, mitochondria",Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,ala_B_c <=> ala_B_m
BAMPPALDOX,Beta-Aminopropion aldehyde NAD+ oxidoreductase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,7,8854_AT2;224_AT1;501_AT1;216_AT1;223_AT1;8854_AT3;8854_AT1,ALDH1A2;ALDH3A2;ALDH7A1;ALDH1A1;ALDH9A1;ALDH1A2;ALDH1A2,bamppald_c + h2o_c + nad_c --> ala_B_c + 2.0 h_c + nadh_c
BDHm,"3-Hydroxybutanoate:NAD+ oxidoreductase, mitochondria",Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,3,622_AT2;622_AT1;622_AT3,BDH1;BDH1;BDH1,bhb_m + nad_m <=> acac_m + h_m + nadh_m
BHBt,(R)-3-Hydroxybutanoate transport via H+ symport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,bhb_e + h_e <=> bhb_c + h_c
BHBtm,(R)-3-Hydroxybutanoate mitochondrial transport via H+ symport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,bhb_c + h_c <=> bhb_m + h_m
BHMT,Betaine-homocysteine S-methyltransferase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,23743_AT1;635_AT1,BHMT2;BHMT,glyb_c + hcys__L_c --> dmgly_c + met__L_c
BILDGLCURt,Bilirubin beta-diglucuronide transport via bicarbonate countertransport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,10599_AT1,SLCO1B1,bildglcur_e + hco3_c <=> bildglcur_c + hco3_e
CHOLtn,"Choline transport, nuclear through pores",Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,chol_c <=> chol_n
CHOLtu,Choline uniport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,3,6582_AT2;6582_AT1;6584_AT1,SLC22A2;SLC22A2;SLC22A5,chol_e <=> chol_c
BILGLCURte,Bilirubin monoglucuronide transport MDR,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,4363_AT1,ABCC1,atp_c + bilglcur_c + h2o_c <=> adp_c + bilglcur_e + h_c + pi_c
BILGLCURtr,Glucuronidated compound transport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,bilglcur_c <=> bilglcur_r
BILIRED,Nad(p)h biliverdin reductase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,644_AT1;645_AT1,BLVRA;BLVRB,biliverd_c + h_c + nadph_c --> bilirub_c + nadp_c
CAt7r,"Calcium / sodium antiporter (1:3), reversible",Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,8,6547_AT2;6547_AT3;6546_AT1;6547_AT6;6547_AT1;6547_AT5;6547_AT4;6543_AT1,SLC8A3;SLC8A3;SLC8A1;SLC8A3;SLC8A3;SLC8A3;SLC8A3;SLC8A2,ca2_c + 3.0 na1_e <=> ca2_e + 3.0 na1_c
CBPS,Carbamoyl-phosphate synthase (glutamine-hydrolysing),Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,790_AT1,CAD,2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + 2.0 h_c + pi_c
CBPSam,Carbamoyl-phosphate synthase (ammonia) (mitochondria,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,1373_AT1;1373_AT2,CPS1;CPS1,2.0 atp_m + hco3_m + nh4_m --> 2.0 adp_m + cbp_m + 2.0 h_m + pi_m
CBR2,Carbonyl reductase [NADPH] 1,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,873_AT1,CBR1,h_c + nadph_c + prostge2_c --> nadp_c + prostgf2_c
CDIPTr,Phosphatidylinositol synthase (Homo sapiens),Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,10423_AT2;10423_AT1,CDIPT;CDIPT,cdpdag_hs_c + inost_c <=> cmp_c + h_c + pail_hs_c
CDPDAGtm,Intracellular transport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,cdpdag_hs_c <=> cdpdag_hs_m
CDS,Phosphatidate cytidylyltransferase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,1040_AT1,CDS1,ctp_c + h_c + pa_hs_c --> cdpdag_hs_c + ppi_c
CDSm,Phosphatidate cytidylyltransferase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,8760_AT1,CDS2,ctp_m + h_m + pa_hs_m --> cdpdag_hs_m + ppi_m
CEPTC,Choline phosphotransferase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,56994_AT1;10390_AT1,CHPT1;CEPT1,cdpchol_c + dag_hs_c --> cmp_c + h_c + pchol_hs_c
CEPTE,Ethanolamine phosphotransferase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,10390_AT1,CEPT1,cdpea_c + dag_hs_c --> cmp_c + h_c + pe_hs_c
CSNt,Cytosine transport via facilated diffusion,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,3177_AT1,SLC29A2,csn_e <=> csn_c
CSm,Citrate synthase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,1431_AT2;1431_AT1,CS;CS,accoa_m + h2o_m + oaa_m --> cit_m + coa_m + h_m
CERT2rt,Ceramide transport protein,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,10087_AT1,COL4A3BP,gluside_hs_c <=> gluside_hs_r
CGLYt3_2,Cys-Gly transport in via proton symport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,6565_AT1,SLC15A2,cgly_e + 2.0 h_e --> cgly_c + 2.0 h_c
CGMPt,CGMP transport (ATP-dependent),Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,3,10257_AT1;10057_AT1;10057_AT2,ABCC4;ABCC5;ABCC5,35cgmp_c + atp_c + h2o_c --> 35cgmp_e + adp_c + h_c + pi_c
CHAT,Choline O-acetyltransferase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,4,1103_AT1;1103_AT2;1103_AT4;1103_AT3,CHAT;CHAT;CHAT;CHAT,accoa_c + chol_c <=> ach_c + coa_c
CHATn,Choline O-acetyltransferase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,4,1103_AT1;1103_AT2;1103_AT4;1103_AT3,CHAT;CHAT;CHAT;CHAT,accoa_n + chol_n <=> ach_n + coa_n
CHLP,Choline phosphate phosphatase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,162466_AT1,PHOSPHO1,cholp_c + h2o_c --> chol_c + pi_c
CHLPCTD,Choline phosphate cytididyltransferase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,9468_AT1;5130_AT1,PCYT1B;PCYT1A,cholp_c + ctp_c + h_c --> cdpchol_c + ppi_c
CHLtm,Choline transport via diffusion (cytosol to mitochondria),Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,chol_c <=> chol_m
CHOLATEt,Cholate transport via bicarbonate countertransport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,10599_AT1;6579_AT1,SLCO1B1;SLCO1A2,cholate_e + hco3_c <=> cholate_c + hco3_e
CHOLATEt2,Cholate transport via sodium cotransport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,6554_AT1;6555_AT1,SLC10A1;SLC10A2,cholate_e + 2.0 na1_e --> cholate_c + 2.0 na1_c
CHOLATEt3,ABC bile acid transporter,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,4,8714_AT3;8647_AT1;8714_AT1;8714_AT2,ABCC3;ABCB11;ABCC3;ABCC3,atp_c + cholate_c + h2o_c --> adp_c + cholate_e + h_c + pi_c
CHOLK,Choline kinase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,4,1119_AT1;1119_AT2;1120_AT1;1120_AT2,CHKA;CHKA;CHKB;CHKB,atp_c + chol_c --> adp_c + cholp_c + h_c
CHOLPtl,Choline phosphate intracellular transport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,cholp_c <=> cholp_l
CHOLt4,"Choline, sodium cotransport",Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,60482_AT1,SLC5A7,chol_e + na1_e <=> chol_c + na1_c
CYSTA,Cysteine transaminase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,2805_AT1,GOT1,akg_c + cys__L_c <=> glu__L_c + mercppyr_c
CYSTGL,Cystathionine g lyase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,1491_AT2;1491_AT1,CTH;CTH,cyst__L_c + h2o_c --> 2obut_c + cys__L_c + nh4_c
CHSTEROLSULT,Steroid sulfotransferase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,6820_AT1,SULT2B1,chsterol_c + paps_c --> chsterols_c + h_c + pap_c
CHSTEROLt,Cholesterol efflux (ATP depedent),Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,19_AT1,ABCA1,atp_c + chsterol_c + h2o_c --> adp_c + chsterol_e + h_c + pi_c
CITL,Citrate lyase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,171425_AT1;171425_AT2,CLYBL;CLYBL,cit_c --> ac_c + oaa_c
CITRtm,"Citrulline transport via diffusion, mitochondria",Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,10166_AT1;83884_AT1,SLC25A15;SLC25A2,citr__L_m <=> citr__L_c
CITt4_2,Citrate transport via sodium symport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,9058_AT1,SLC13A2,cit_e + 2.0 na1_e <=> cit_c + 2.0 na1_c
CITt4_4,Citrate transport via sodium symport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,284111_AT1,SLC13A5,cit_e + 4.0 na1_e <=> cit_c + 4.0 na1_c
CITtam,Citrate transport  mitochondrial,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,6576_AT1,SLC25A1,cit_c + mal__L_m <=> cit_m + mal__L_c
CITtbm,Citrate transport  mitochondrial,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,6576_AT1,SLC25A1,cit_c + pep_m <=> cit_m + pep_c
CSNATm,Carnitine O aceyltransferase  mitochondrial,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,1384_AT1,CRAT,acrn_m + coa_m <=> accoa_m + crn_m
CSNATp,Carnitine O acetyltransferase  reverse direction  peroxisomal,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,1384_AT2,CRAT,accoa_x + crn_x <=> acrn_x + coa_x
CSND,Cytosine deaminase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,csn_c + h2o_c + h_c --> nh4_c + ura_c
DINt,Deoxyinosine transport via diffusion,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,3177_AT1,SLC29A2,din_e <=> din_c
DITPtn,DITP nuclear transport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,ditp_c <=> ditp_n
CTPS1,CTP synthase  NH3,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,1503_AT1,CTPS1,atp_c + nh4_c + utp_c --> adp_c + ctp_c + 2.0 h_c + pi_c
CTPS2,CTP synthase (glutamine),Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,56474_AT1;56474_AT2,CTPS2;CTPS2,atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c
CYANt,Cyanide transport via diffusion (extracellular to cytosol),Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,cyan_e <=> cyan_c
CYOOm3,"Cytochrome c oxidase, mitochondrial Complex IV",Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,20,1346_AT1;1350_AT1;1329_AT1;4512_AT1;1345_AT1;9377_AT1;1337_AT1;84701_AT1;1327_AT1;1351_AT1,COX7A1;COX7C;COX5B;COX1;COX6C;COX5A;COX6A1;COX4I2;COX4I1;COX8A,4.0 focytC_m + 7.92 h_m + o2_m --> 4.0 ficytC_m + 1.96 h2o_m + 4.0 h_c + 0.02 o2s_m
CYOR_u10m,"Ubiquinol-6 cytochrome c reductase, Complex III",Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,11,7385_AT1;29796_AT2;7381_AT1;29796_AT1;1537_AT1;27089_AT1;7386_AT1;7388_AT1;4519_AT1;10975_AT1,UQCRC2;UQCR10;UQCRB;UQCR10;CYC1;UQCRQ;UQCRFS1;UQCRH;CYTB;UQCR11,2.0 ficytC_m + 2.0 h_m + q10h2_m --> 2.0 focytC_m + 4.0 h_c + q10_m
CYSALANaEx,L-alanine/L-cysteine Na-dependent exchange (Cys-L in),Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,6510_AT1;6509_AT1,SLC1A5;SLC1A4,ala__L_c + cys__L_e + na1_e --> ala__L_e + cys__L_c + na1_c
CYSASNNaEx,L-cysteine/L-asparagine Na-dependent exchange (Cys-L in),Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,6510_AT1,SLC1A5,asn__L_c + cys__L_e + na1_e --> asn__L_e + cys__L_c + na1_c
CYSGLNNaEx,L-cysteine/L-glutamine Na-dependent exchange (Cys-L in),Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,6510_AT1,SLC1A5,cys__L_e + gln__L_c + na1_e --> cys__L_c + gln__L_e + na1_c
CYSGLTH,Glutathione:cystine oxidoreductase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,cysi__L_c + 2.0 gthrd_c <=> 2.0 cys__L_c + gthox_c
CYSGLUexR,L-cysteine/L-glutamine reversible exchanger,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,6520_AT1;56301_AT1,SLC3A2;SLC7A10,cys__L_e + gln__L_c <=> cys__L_c + gln__L_e
CYSGLYex_copy1,L-cysteine/glycine exchanger,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,3,6520_AT1;23428_AT2;23428_AT1,SLC3A2;SLC7A8;SLC7A8,cys__L_c + gly_e --> cys__L_e + gly_c
CYSGLYex_copy2,L-cysteine/glycine exchanger,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,6520_AT1;56301_AT1,SLC3A2;SLC7A10,cys__L_c + gly_e <=> cys__L_e + gly_c
CYSO,Cysteine oxidase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,1036_AT1,CDO1,cys__L_c + o2_c --> 3sala_c + 2.0 h_c
CYSSERNaEx,L-serine/L-cysteine Na-dependent exchange (Cys-L in),Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,6510_AT1;6509_AT1,SLC1A5;SLC1A4,cys__L_e + na1_e + ser__L_c --> cys__L_c + na1_c + ser__L_e
DNADDP,Deamino-NAD+ nucleotidohydrolase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,3,5167_AT1;5168_AT1;5169_AT1,ENPP1;ENPP2;ENPP3,dnad_c + h2o_c --> amp_c + 2.0 h_c + nicrnt_c
DNADtn,"DNAD transport, nuclear trhough pore",Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,dnad_c <=> dnad_n
CYSTGLUex,L-cystine/L-glutamate exchanger,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,6520_AT1;23657_AT1,SLC3A2;SLC7A11,cysi__L_e + glu__L_c --> cysi__L_c + glu__L_e
CYSTHRNaEx,L-cysteine/L-threonine Na-dependent exchange (Cys-L in),Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,6510_AT1;6509_AT1,SLC1A5;SLC1A4,cys__L_e + na1_e + thr__L_c --> cys__L_c + na1_c + thr__L_e
CYSTS,Cystathionine beta synthase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,875_AT1,CBS,hcys__L_c + ser__L_c --> cyst__L_c + h2o_c
CYSt4,L-cysteine reversible transport via sodium symport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,11254_AT1,SLC6A14,cys__L_e + na1_e --> cys__L_c + na1_c
CYStec,L-cysteine transport via diffusion (extracellular to cytosol),Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,124935_AT1,SLC43A2,cys__L_e <=> cys__L_c
CYTD,Cytidine deaminase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,57379_AT1;978_AT1,AICDA;CDA,cytd_c + h2o_c + h_c --> nh4_c + uri_c
CYTDK1,ATP:cytidine 5'-phosphotransferase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,83549_AT1;7371_AT1,UCK1;UCK2,atp_c + cytd_c --> adp_c + cmp_c + h_c
CYTDK2m,"Cytidine kinase (ATP), mitochondrial",Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,atp_m + cytd_m --> adp_m + cmp_m + h_m
CYTDt,Cytidine facilated transport in cytosol,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,3177_AT1;2030_AT1,SLC29A2;SLC29A1,cytd_e <=> cytd_c
CYTDt4,Cytidine transport in via sodium symport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,3,9154_AT2;64078_AT1;9154_AT1,SLC28A1;SLC28A3;SLC28A1,cytd_e + na1_e --> cytd_c + na1_c
CYTDt5,Cytidine transport (1:2 Na/cytd cotransport),Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,64078_AT1,SLC28A3,cytd_e + 2.0 na1_e --> cytd_c + 2.0 na1_c
CYTDtm,Cytidine facilated transport in mitochondria,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,2030_AT1,SLC29A1,cytd_c <=> cytd_m
CYTK11n,"Cytidylate kinase (dCMP,dGTP),nuclear",Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,51727_AT1,CMPK1,dcmp_n + dgtp_n <=> dcdp_n + dgdp_n
CYTK13n,"Cytidylate kinase (dCMP,dATP),nuclear",Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,51727_AT1,CMPK1,datp_n + dcmp_n <=> dadp_n + dcdp_n
DNDPt23m,DTDP transport via dGTP antiport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,60386_AT1,SLC25A19,dgdp_m + dtdp_c --> dgdp_c + dtdp_m
DNDPt24m,DTDP transport via dADP antiport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,60386_AT1,SLC25A19,dadp_m + dtdp_c --> dadp_c + dtdp_m
DKMPPD,"2,3-diketo-5-methylthio-1-phosphopentane degradation reaction",Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,dkmpp_c + h2o_c + o2_c --> 2kmb_c + for_c + 2.0 h_c + pi_c
DLNLCGCPT1,Carnitine O-palmitoyltransferase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,6,1375_AT2;1374_AT1;126129_AT1;1375_AT4;1375_AT3;1375_AT1,CPT1B;CPT1A;CPT1C;CPT1B;CPT1B;CPT1B,crn_c + dlnlcgcoa_c --> coa_c + dlnlcgcrn_c
DLNLCGCPT2,Carnitine transferase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,1376_AT1,CPT2,coa_m + dlnlcgcrn_m --> crn_m + dlnlcgcoa_m
DLNLCGCRNt,Transport into the mitochondria (carnitine),Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,788_AT1,SLC25A20,dlnlcgcrn_c --> dlnlcgcrn_m
DLNLCGt,Fatty acid transport via diffusion,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,10998_AT1,SLC27A5,dlnlcg_e <=> dlnlcg_c
DMANTIPYRINEte,Xenobiotic transport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,dmantipyrine_e <=> dmantipyrine_c
DMGDHm,"Dimethylglycine dehydrogenase, mitochondrial",Unknown,8.682478326323173,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,29958_AT1,DMGDH,dmgly_m + fad_m + h2o_m --> fadh2_m + fald_m + sarcs_m
DMGtm,Dimethylglycine transport via diffusion (cytosol to mitochondria),Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,dmgly_c <=> dmgly_m
DM_Asn_X_Ser_Thr_l,DM Asn  X  Ser FSLASH Thr LPAREN ly RPAREN,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,Asn_X_Ser_Thr_l --> 
DM_dttp_m,DTTP demand,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,dttp_m --> 
DM_ethamp_r,Ethanolamine phosphate demand,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,ethamp_r --> 
DM_kdn_c,"Demand for  2-Keto-3-Deoxy-D-Glycero-D-Galactononic Acid,  Cytosolic",Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,kdn_c --> 
DM_sprm_c,"Demand for  Spermine,  Cytosolic",Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,0,,,sprm_c --> 
BPNT2,3'-Phospho-5'-adenylyl sulfate 3'-phosphohydrolase,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,10380_AT1,BPNT1,h2o_c + paps_c --> aps_c + pi_c
BTND1,Biotinidase (biotin),Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,686_AT1,BTD,biocyt_c + h2o_c --> btn_c + lys__L_c
DNDPt10m,DADP transport via dCDP antiport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,60386_AT1,SLC25A19,dadp_c + dcdp_m --> dadp_m + dcdp_c
DNDPt11m,DADP transport via dGDP antiport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,60386_AT1,SLC25A19,dadp_c + dgdp_m --> dadp_m + dgdp_c
DNDPt12m,DADP transport via ADP antiport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,60386_AT1,SLC25A19,adp_m + dadp_c --> adp_c + dadp_m
DNDPt13m,DADP transport via ATP antiport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,60386_AT1,SLC25A19,atp_m + dadp_c --> atp_c + dadp_m
DNDPt14m,DUDP transport via dTDP antiport,Unknown,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,60386_AT1,SLC25A19,dtdp_m + dudp_c --> dtdp_c + dudp_m
