gene_id,gene_name,knockout_flux,baseline_flux,flux_ratio,flux_reduction,impact,status,num_reactions,reactions
6563_AT1,SLC14A1,8.682478326322975,8.68247832632316,0.9999999999999787,2.1316282072803006e-14,MINIMAL,optimal,1,UREAt
64080_AT1,RBKS,8.682478326323144,8.68247832632316,0.9999999999999981,1.887379141862766e-15,MINIMAL,optimal,2,DRBK;RBK
1329_AT1,COX5B,8.682478326323146,8.68247832632316,0.9999999999999983,1.6653345369377348e-15,MINIMAL,optimal,1,CYOOm3
3101_AT1,HK3,8.682478326323158,8.68247832632316,0.9999999999999998,2.220446049250313e-16,MINIMAL,optimal,4,HEX10;HEX7;HEX1;HEX4
955_AT1,ENTPD6,8.68247832632316,8.68247832632316,1.0,0.0,MINIMAL,optimal,2,ATPH2e;ATPH1e
197257_AT2,LDHD,8.682478326323162,8.68247832632316,1.0000000000000002,-2.220446049250313e-16,MINIMAL,optimal,2,LDH_D;GLXO1
4514_AT1,COX3,8.682478326323164,8.68247832632316,1.0000000000000004,-4.440892098500626e-16,MINIMAL,optimal,1,CYOOm3
4363_AT1,ABCC1,8.682478326323164,8.68247832632316,1.0000000000000004,-4.440892098500626e-16,MINIMAL,optimal,3,5ADTSTSTERONEGLCte;BILDGLCURte;BILGLCURte
490_AT1,ATP2B1,8.682478326323166,8.68247832632316,1.0000000000000007,-6.661338147750939e-16,MINIMAL,optimal,1,CAATPS
112_AT2,ADCY6,8.682478326323169,8.68247832632316,1.000000000000001,-1.1102230246251565e-15,MINIMAL,optimal,1,ADNCYC
3157_AT1,HMGCS1,8.682478326323169,8.68247832632316,1.000000000000001,-1.1102230246251565e-15,MINIMAL,optimal,1,HMGCOAS
8654_AT1,PDE5A,8.682478326323169,8.68247832632316,1.000000000000001,-1.1102230246251565e-15,MINIMAL,optimal,1,PDE4
125061_AT1,G_125061_AT1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,FKYNH
144193_AT1,G_144193_AT1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,IZPN
9583_AT1,G_9583_AT1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,NDP7er
55293_AT1,UEVLD,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,4,GLXO1;LDH_L;2HBO;MCLORi
160287_AT1,LDHAL6A,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,4,GLXO1;LDH_L;2HBO;MCLORi
137964_AT1,GPAT4,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,AGPAT1
1644_AT1,DDC,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,5,TYRCBOX;HISDC;PHYCBOXL;5HLTDL;3HLYTCL
56894_AT1,AGPAT3,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,AGPAT1
10555_AT1,AGPAT2,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,AGPAT1
3939_AT1,LDHA,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,5,LDH_L;MCLORi;LDH_Lm;GLXO1;2HBO
10560_AT1,SLC19A2,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,THMt3
6567_AT1,SLC16A2,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,TRIODTHYt2;THYOXt2
8277_AT1,TKTL1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,TKT2;TKT1
84076_AT1,TKTL2,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,TKT2;TKT1
7086_AT1,TKT,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,TKT2;TKT1
27010_AT1,TPK1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,TMDPK
1890_AT1,TYMP,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,TMDPP
7298_AT1,TYMS,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,TMDS
7167_AT1,TPI1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,TPI
286016_AT1,286016_AT1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,TPI
57835_AT3,SLC4A5,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,2HCO3_NAt;3HCO3_NAt
10165_AT1,SLC25A13,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,3,ASPGLUm;GLUt2m;3SALAASPm
2572_AT1,GAD2,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,3,GLUDC;LCYSTCBOXL;3SALACBOXL
57835_AT4,SLC4A5,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,2HCO3_NAt;3HCO3_NAt
57835_AT1,SLC4A5,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,2HCO3_NAt;3HCO3_NAt
2571_AT2,GAD1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,3,GLUDC;LCYSTCBOXL;3SALACBOXL
3948_AT2,LDHC,8.682478326323173,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,4,GLXO1;LDH_L;2HBO;MCLORi
23498_AT1,HAAO,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,3HAO
3945_AT1,LDHB,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,4,GLXO1;LDH_L;2HBO;MCLORi
51005_AT1,AMDHD2,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,AGDC
51166_AT2,AADAT,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,AATA
10554_AT1,AGPAT1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,AGPAT1
92483_AT1,LDHAL6B,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,4,GLXO1;LDH_L;2HBO;MCLORi
51166_AT1,AADAT,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,AATA
3948_AT1,LDHC,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,4,GLXO1;LDH_L;2HBO;MCLORi
8659_AT2,ALDH4A1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,3,PHCDm;4HGLSDm;P5CDm
4967_AT2,OGDH,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,2OXOADOXm;AKGDm
8659_AT1,ALDH4A1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,3,PHCDm;4HGLSDm;P5CDm
1743_AT1,DLST,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,2OXOADOXm;AKGDm
3073_AT1,HEXA,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,3,AHEXASEly;NACHEX27ly;AHEXASE2ly
