gene_id,gene_name,knockout_flux,baseline_flux,flux_ratio,flux_reduction,impact,status,num_reactions,reactions
2987_AT1,GUK1,-8.566245881362676e-10,1.2380804530201337,-6.918973529116344e-10,1.0000000006918974,LETHAL,optimal,2,GK1;DGK1
51727_AT1,CMPK1,-5.534795792419892e-16,1.2380804530201337,-4.470465371550362e-16,1.0000000000000004,LETHAL,optimal,40,CYTK11;UMPK4;CYTK3n;CYTK11n;UMPK4n;CYTK4n;CYTK12;UMPK5;CYTK5;CYTK12n
57194_AT1,ATP10A,-3.689863861613262e-16,1.2380804530201337,-2.9803102477002417e-16,1.0000000000000002,LETHAL,optimal,3,PSFLIPm;PCFLOPm;PEFLIPm
9791_AT1,PTDSS1,-3.689863861613262e-16,1.2380804530201337,-2.9803102477002417e-16,1.0000000000000002,LETHAL,optimal,1,PSSA1_hs
259230_AT1,SGMS1,-1.844931930806631e-16,1.2380804530201337,-1.4901551238501208e-16,1.0000000000000002,LETHAL,optimal,1,SMS
4126_AT1,MANBA,0.0,1.2380804530201337,0.0,1.0,LETHAL,optimal,1,B_MANNASEly
2531_AT1,KDSR,1.844931930806631e-16,1.2380804530201337,1.4901551238501208e-16,0.9999999999999999,LETHAL,optimal,1,3DSPHR
11254_AT1,SLC6A14,5.534795792419892e-16,1.2380804530201337,4.470465371550362e-16,0.9999999999999996,LETHAL,optimal,8,LYSt4;VALt4;TRPt4;PHEt4;ILEt4;TYRt4;ARGt4;METt4
175_AT1,AGA,1.1069591584839785e-15,1.2380804530201337,8.940930743100724e-16,0.9999999999999991,LETHAL,optimal,2,GASNASEly;GASNASE2ly
4125_AT1,MAN2B1,1.8080332921904983e-14,1.2380804530201337,1.4603520213731184e-14,0.9999999999999853,LETHAL,optimal,1,A_MANASEly
