gene_id,gene_name,knockout_flux,baseline_flux,flux_ratio,growth_pct,impact,status,num_reactions,reactions
978_AT1,CDA,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,DCYTD;CYTD
522_AT1,ATP5J,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
29796_AT2,UQCR10,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CYOR_u10m
57379_AT1,AICDA,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,DCYTD;CYTD
1120_AT1,CHKB,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CHOLK
124935_AT1,SLC43A2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,6,CYStec;PHEtec;ILEtec;VALtec;METtec;LEUtec
1119_AT2,CHKA,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,CHOLK;ETHAK
875_AT1,CBS,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CYSTS
8714_AT2,ABCC3,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,4,ESTRONEGLCt;CHOLATEt3;GCHOLAt3;TCHOLAt3
8647_AT1,ABCB11,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,CHOLATEt3;GCHOLAt3;TCHOLAt3
515_AT2,ATP5F1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
10632_AT1,ATP5L,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
10476_AT1,ATP5H,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
60482_AT1,SLC5A7,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CHOLt4
9468_AT1,PCYT1B,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CHLPCTD
522_AT3,ATP5J,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
6565_AT1,SLC15A2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CGLYt3_2
10087_AT1,COL4A3BP,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,CERT2rt;CERT1rt
10975_AT1,UQCR11,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CYOR_u10m
64781_AT1,CERK,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CERK
517_AT2,ATP5G2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
1346_AT1,COX7A1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CYOOm3
518_AT1,ATP5G3,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
4513_AT1,COX2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CYOOm3
64781_AT2,CERK,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CERK
56994_AT1,CHPT1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CEPTC
1327_AT1,COX4I1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CYOOm3
10390_AT1,CEPT1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,CEPTE;CEPTC
8760_AT1,CDS2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CDSm
1040_AT1,CDS1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CDS
10423_AT2,CDIPT,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CDIPTr
10423_AT1,CDIPT,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CDIPTr
9551_AT2,ATP5J2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
514_AT1,ATP5E,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
7384_AT1,UQCRC1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CYOR_u10m
521_AT1,ATP5I,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
27089_AT1,UQCRQ,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CYOR_u10m
162466_AT1,PHOSPHO1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,ETHP;CHLP
7385_AT1,UQCRC2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CYOR_u10m
1103_AT4,CHAT,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,CHATn;CHAT
498_AT3,ATP5A1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
4519_AT1,CYTB,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CYOR_u10m
516_AT1,ATP5G1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
1537_AT1,CYC1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CYOR_u10m
1103_AT2,CHAT,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,CHATn;CHAT
7388_AT1,UQCRH,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CYOR_u10m
522_AT5,ATP5J,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
7386_AT1,UQCRFS1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CYOR_u10m
517_AT1,ATP5G2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
10476_AT2,ATP5H,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
1103_AT1,CHAT,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,CHATn;CHAT
29796_AT1,UQCR10,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CYOR_u10m
1103_AT3,CHAT,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,CHATn;CHAT
513_AT1,ATP5D,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
509_AT2,ATP5C1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
515_AT1,ATP5F1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
1716_AT1,DGUOK,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DGNSKm
6582_AT2,SLC22A2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,8,NRPPHRtu;DEBRISOQUINEt;SRTNtu;DOPAtu;PROSTGF2t;HISTAtu;CHOLtu;PROSTGE2t2
1606_AT1,DGKA,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DAGK_hs
115111_AT2,SLC26A7,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,SO4HCOtex;CLHCOtex
6319_AT1,SCD,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,4,DESAT18_3;DESAT16_2;DESAT18_4;DESAT18_5
529_AT1,ATP6V1E1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
116369_AT2,SLC26A8,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,SO4HCOtex;CLHCOtex
10312_AT2,TCIRG1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
1635_AT1,DCTD,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DCMPDA
534_AT1,ATP6V1G2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
533_AT1,ATP6V0B,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
115111_AT1,SLC26A7,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,SO4HCOtex;CLHCOtex
65010_AT3,SLC26A6,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,6,SO4CLtex2;CLOXAtex2;SO4OXAtex2;CLOHtex2;CLFORtex2;CLHCO3tex2
1633_AT1,DCK,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,DCK1n;DCK2n
65010_AT1,SLC26A6,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,6,SO4CLtex2;CLOXAtex2;SO4OXAtex2;CLOHtex2;CLFORtex2;CLHCO3tex2
65010_AT2,SLC26A6,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,6,SO4CLtex2;CLOXAtex2;SO4OXAtex2;CLOHtex2;CLFORtex2;CLHCO3tex2
8992_AT1,ATP6V0E1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
50617_AT1,ATP6V0A4,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
5172_AT1,SLC26A4,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CLHCOtex
528_AT2,ATP6V1C1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
1811_AT1,SLC26A3,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,SO4HCOtex;CLHCOtex;OXAHCOtex
115019_AT2,SLC26A9,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,SO4HCOtex;CLHCOtex
1836_AT1,SLC26A2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,SO4HCOtex;CLHCOtex;OXAHCOtex
116369_AT1,SLC26A8,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,SO4HCOtex;CLHCOtex
10998_AT1,SLC27A5,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,12,FATP6t;FATP9t;LNLCt;FATP5t;DLNLCGt;FATP8t;HDCAt;LNLNCGt;FATP4t;LNLNCAt
8694_AT1,DGAT1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DGAT
56474_AT1,CTPS2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CTPS2
84649_AT1,DGAT2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DGAT
56474_AT2,CTPS2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CTPS2
3992_AT1,FADS1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,DESAT20_2;DESAT20_1
1503_AT1,CTPS1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CTPS1
9415_AT1,FADS2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,6,DESAT18_7;DESAT18_9;DESAT24_1;DESAT18_6;DESAT18_8;DESAT18_10
51022_AT2,GLRX2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DASCBR
1431_AT2,CS,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CSm
1384_AT2,CRAT,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,CSNATp;CSNAT3x
1384_AT1,CRAT,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,CSNAT2m;CRNCARtp;CSNATm
6583_AT1,SLC22A4,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,CRNt_copy2;CRNtHa
6535_AT1,SLC6A8,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CREATt4_2_r
6537_AT1,6537_AT1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CREATt4_2_r
1371_AT1,CPOX,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CPPPGO
8034_AT1,SLC25A16,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,COAtim
115019_AT1,SLC26A9,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,SO4HCOtex;CLHCOtex
1431_AT1,CS,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CSm
509_AT1,ATP5C1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
528_AT1,ATP6V1C1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
6576_AT1,SLC25A1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,CITtbm;CITtam
525_AT1,ATP6V1B1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
8527_AT1,DGKD,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DAGK_hs
8527_AT2,DGKD,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DAGK_hs
90423_AT1,ATP6V1E2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
1608_AT1,DGKG,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DAGK_hs
51382_AT1,ATP6V1D,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
19_AT1,ABCA1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CHSTEROLt
1607_AT1,DGKB,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DAGK_hs
6820_AT1,SULT2B1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CHSTEROLSULT
160851_AT2,DGKH,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DAGK_hs
518_AT3,ATP5G3,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
9551_AT3,ATP5J2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
4905_AT1,NSF,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
6584_AT1,SLC22A5,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,5,LYSt4;CRNtuNa;CHOLtu;METt4;CRNt_copy1
9162_AT1,DGKI,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DAGK_hs
6582_AT1,SLC22A2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,8,NRPPHRtu;DEBRISOQUINEt;SRTNtu;DOPAtu;PROSTGF2t;HISTAtu;CHOLtu;PROSTGE2t2
515_AT3,ATP5F1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPS4m
8526_AT1,DGKE,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DAGK_hs
527_AT1,ATP6V0C,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
8525_AT3,DGKZ,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DAGK_hs
9114_AT1,ATP6V0D1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
51022_AT1,GLRX2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DASCBR
10312_AT1,TCIRG1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
127124_AT1,ATP6V1G3,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
1610_AT1,DAO,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DALAOXx
284111_AT1,SLC13A5,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CITt4_4
8525_AT1,DGKZ,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DAGK_hs
8525_AT2,DGKZ,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DAGK_hs
9058_AT1,SLC13A2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,SUCCt4_2;CITt4_2
2745_AT1,GLRX,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DASCBR
23545_AT1,ATP6V0A2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
245972_AT1,ATP6V0D2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
171425_AT1,CLYBL,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CITL
171425_AT2,CLYBL,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CITL
1607_AT2,DGKB,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DAGK_hs
27159_AT2,CHIA,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,CHTNASEe
50617_AT3,ATP6V0A4,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
245973_AT1,ATP6V1C2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ATPasel
1609_AT1,DGKQ,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DAGK_hs
160851_AT1,DGKH,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,DAGK_hs
114971_AT1,G_114971_AT1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,PGPP_hs
