gene_id,gene_name,host_flux,host_baseline,host_growth_pct,host_status,num_reactions,reactions,virus_flux,virus_baseline,virus_growth_pct,virus_status,selectivity_score,target_class
10768.1,G_10768__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,1,AHC,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
10768.2,G_10768__46__2,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,1,AHC,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
1491.1,G_1491__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,2,HMR_7137;r0193,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
64711.1,G_64711__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,1,S3T3g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
23563.2,G_23563__46__2,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,15,S6T8g;S6T7g;S6T6g;S6T11g;S6T16g;S6T4g;S6T9g;S6T14g;S6T10g;S6T17g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
9951.1,G_9951__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,3,S3T2g;S3T1g;S3T3g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
6487.7,G_6487__46__7,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,2,ST3GAL31g;S23T3g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
6487.11,G_6487__46__11,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,2,ST3GAL31g;S23T3g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
6487.6,G_6487__46__6,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,2,ST3GAL31g;S23T3g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
8228.1,G_8228__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,9,HMR_0672;HMR_0670;HMR_0667;HMR_0668;HMR_0671;RETH;HMR_0669;HMR_0665;HMR_0003,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
113278.1,G_113278__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,1,RIBFLVt3,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
6484.1,G_6484__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,6,HMR_0817;S23T2g;HMR_0837;HMR_0812;S23T4g;HMR_0844,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
6482.1,G_6482__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,7,HMR_0817;S23T2g;HMR_0837;HMR_0844;HMR_0812;S23T4g;S23Tg,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
6483.1,G_6483__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,9,ST3GAL21g;S23T2g;HMR_0837;SIAT4Bg;HMR_0844;HMR_0817;ST3GAL23g;HMR_0812;S23T4g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
6482.2,G_6482__46__2,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,3,S23T4g;S23T2g;S23Tg,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
6487.4,G_6487__46__4,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,2,ST3GAL31g;S23T3g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
6487.9,G_6487__46__9,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,2,ST3GAL31g;S23T3g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
411.1,G_411__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,5,S4TASE4ly;S4TASE5ly;S4TASE1ly;S4TASE2ly;S4TASE3ly,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
9435.1,G_9435__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,15,S6T8g;S6T7g;S6T6g;S6T11g;S6T16g;S6T4g;S6T9g;S6T14g;S6T10g;S6T17g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
1757.1,G_1757__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,1,HMR_4701,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
9955.1,G_9955__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,1,S3T3g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
6487.5,G_6487__46__5,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,2,ST3GAL31g;S23T3g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
6487.1,G_6487__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,2,ST3GAL31g;S23T3g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
6487.2,G_6487__46__2,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,2,ST3GAL31g;S23T3g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
3423.2,G_3423__46__2,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,3,S2TASE1ly;S2TASE3ly;S2TASE2ly,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
6487.8,G_6487__46__8,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,2,ST3GAL31g;S23T3g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
6487.3,G_6487__46__3,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,2,ST3GAL31g;S23T3g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
6480.1,G_6480__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,1,S26Tg,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
10090.1,G_10090__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,3,S2T3g;S2T2g;S2T1g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
9056.1,G_9056__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,9,SERLYSNaex;METyLATthc;ALAyLATthc;HISyLATtc;LEUyLAThtc;GLNyLATthc;PHEyLATthc;HISyLATthc;PTRCARGte,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
6487.10,G_6487__46__10,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,2,ST3GAL31g;S23T3g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
90161.1,G_90161__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,1,S6T25g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
9653.1,G_9653__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,1,S2T4g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
6480.2,G_6480__46__2,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,1,S26Tg,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
6480.3,G_6480__46__3,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,1,S26Tg,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
9957.1,G_9957__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,1,S3T1g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
9394.1,G_9394__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,1,S6T25g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
222537.1,G_222537__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,2,S3T2g;S3T1g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
56548.1,G_56548__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,5,S6T23g;S6T21g;S6T19g;S6T20g;S6T24g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
9956.1,G_9956__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,1,S3T2g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
9469.1,G_9469__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,7,S6T15g;S6T3g;S6T21g;S6T19g;S6T18g;S6T20g;S6T24g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
8534.1,G_8534__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,3,S6T18g;S6T15g;S6T3g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
4166.1,G_4166__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,15,S6T8g;S6T7g;S6T6g;S6T11g;S6T16g;S6T4g;S6T9g;S6T14g;S6T10g;S6T17g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
10164.1,G_10164__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,15,S6T8g;S6T7g;S6T6g;S6T11g;S6T16g;S6T4g;S6T9g;S6T14g;S6T10g;S6T17g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
23563.1,G_23563__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,15,S6T8g;S6T7g;S6T6g;S6T11g;S6T16g;S6T4g;S6T9g;S6T14g;S6T10g;S6T17g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
81537.1,G_81537__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,2,HMR_6545;r0787,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
118881.1,G_118881__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,1,SALMCOM,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
266722.1,G_266722__46__1,0.009796660514363868,0.009796660514363866,100.00000000000003,MINIMAL,1,S6T25g,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.5631940186722204e-13,NOT_A_TARGET
2799.1,G_2799__46__1,0.009796660514363866,0.009796660514363866,100.0,MINIMAL,17,S6TASE21ly;S6TASE19ly;S6TASE2ly;S6TASE14ly;S6TASE26ly;S6TASE16ly;S6TASE24ly;S6TASE18ly;S6TASE12ly;S6TASE17ly,0.029528056441593762,0.029528056441593797,99.99999999999987,MINIMAL,1.2789769243681803e-13,NOT_A_TARGET
189.1,G_189__46__1,0.009796660514363877,0.009796660514363866,100.00000000000011,MINIMAL,1,r0160,0.029528056441593797,0.029528056441593797,100.0,MINIMAL,1.1368683772161603e-13,NOT_A_TARGET
9060.1,G_9060__46__1,0.009796660514363875,0.009796660514363866,100.00000000000009,MINIMAL,2,ADSK;SADT,0.029528056441593797,0.029528056441593797,100.0,MINIMAL,8.526512829121202e-14,NOT_A_TARGET
137964.1,G_137964__46__1,0.009796660514363875,0.009796660514363866,100.00000000000009,MINIMAL,60,HMR_0492;HMR_0498;HMR_0536;HMR_0511;HMR_0491;HMR_0503;HMR_0522;r1190;HMR_0507;HMR_0506,0.029528056441593797,0.029528056441593797,100.0,MINIMAL,8.526512829121202e-14,NOT_A_TARGET
4017.1,G_4017__46__1,0.009796660514363875,0.009796660514363866,100.00000000000009,MINIMAL,1,RE0569E,0.029528056441593797,0.029528056441593797,100.0,MINIMAL,8.526512829121202e-14,NOT_A_TARGET
9045.1,G_9045__46__1,0.009796660514363875,0.009796660514363866,100.00000000000009,MINIMAL,1,RE0568C,0.029528056441593797,0.029528056441593797,100.0,MINIMAL,8.526512829121202e-14,NOT_A_TARGET
641372.1,G_641372__46__1,0.009796660514363875,0.009796660514363866,100.00000000000009,MINIMAL,51,HMR_0306;HMR_0206;HMR_0394;HMR_0422;HMR_0438;HMR_0328;HMR_0272;HMR_0193;HMR_0230;HMR_0214,0.029528056441593797,0.029528056441593797,100.0,MINIMAL,8.526512829121202e-14,NOT_A_TARGET
5825.1,G_5825__46__1,0.009796660514363875,0.009796660514363866,100.00000000000009,MINIMAL,4,r2518;SCP21cx;r2517;PRISTCOAtcx,0.029528056441593797,0.029528056441593797,100.0,MINIMAL,8.526512829121202e-14,NOT_A_TARGET
215.1,G_215__46__1,0.009796660514363875,0.009796660514363866,100.00000000000009,MINIMAL,3,HMR_3023;r2497;r2502,0.029528056441593797,0.029528056441593797,100.0,MINIMAL,8.526512829121202e-14,NOT_A_TARGET
56894.2,G_56894__46__2,0.009796660514363875,0.009796660514363866,100.00000000000009,MINIMAL,1,AGPAT1,0.029528056441593797,0.029528056441593797,100.0,MINIMAL,8.526512829121202e-14,NOT_A_TARGET
175.1,G_175__46__1,0.009796660514363866,0.009796660514363866,100.0,MINIMAL,3,GASNASE3ly;GASNASEly;GASNASE2ly,0.02952805644159377,0.029528056441593797,99.99999999999991,MINIMAL,8.526512829121202e-14,NOT_A_TARGET
10554.1,G_10554__46__1,0.009796660514363875,0.009796660514363866,100.00000000000009,MINIMAL,8,HMR_0593;HMR_0592;AGPAT1;HMR_0589;HMR_0591;HMR_0590;HMR_0594;HMR_0588,0.029528056441593797,0.029528056441593797,100.0,MINIMAL,8.526512829121202e-14,NOT_A_TARGET
10678.2,G_10678__46__2,0.009796660514363875,0.009796660514363866,100.00000000000009,MINIMAL,19,AG13T7g;AG13T18g;AG13T11g;AG13T17g;AG13T6g;AG13T5g;AG13T16g;AG13T10g;AG13T15g;AG13T4g,0.029528056441593797,0.029528056441593797,100.0,MINIMAL,8.526512829121202e-14,NOT_A_TARGET
56895.1,G_56895__46__1,0.009796660514363875,0.009796660514363866,100.00000000000009,MINIMAL,8,HMR_0593;HMR_0592;AGPAT1;HMR_0589;HMR_0591;HMR_0590;HMR_0594;HMR_0588,0.029528056441593797,0.029528056441593797,100.0,MINIMAL,8.526512829121202e-14,NOT_A_TARGET
9061.1,G_9061__46__1,0.009796660514363875,0.009796660514363866,100.00000000000009,MINIMAL,2,ADSK;SADT,0.029528056441593797,0.029528056441593797,100.0,MINIMAL,8.526512829121202e-14,NOT_A_TARGET
10331.1,G_10331__46__1,0.009796660514363875,0.009796660514363866,100.00000000000009,MINIMAL,35,B3GNT31g;B3GNT39g;AG13T7g;B3GNT36g;AG13T6g;HMR_0765;AG13T5g;AG13T10g;B3GNT33g;HMR_0891,0.029528056441593797,0.029528056441593797,100.0,MINIMAL,8.526512829121202e-14,NOT_A_TARGET
