reaction_id,reaction_name,subsystem,knockout_flux,baseline_flux,flux_ratio,flux_reduction,impact,status,num_genes,gene_ids,gene_names,equation
DM_Asn_X_Ser_FSLASH_Thr_LPAREN_ly_RPAREN_,DM Asn-X-Ser/Thr(ly),Unknown,-1.0727043050177889e-13,1.2662803343949043,-8.471301937500148e-14,1.0000000000000848,LETHAL,optimal,0,,,Asn_DASH_DASH_DASH_X_DASH_DASH_DASH_Ser_DASH_FSLASH_DASH_Thr_l --> 
A_MANASEly,"alpha-mannosidase, lysosomal",Unknown,-7.682497675193714e-15,1.2662803343949043,-6.066980167440425e-15,1.000000000000006,LETHAL,optimal,1,4125_AT1,MAN2B1,2.0 h2o_l + m2mn_l --> 2.0 man_l + mn_l
2HBO,2-Hydroxybutyrate:NAD+ oxidoreductase,Unknown,-3.8444186796599823e-16,1.2662803343949043,-3.035993354107524e-16,1.0000000000000002,LETHAL,optimal,7,55293_AT1;92483_AT1;3945_AT1;3948_AT1;3948_AT2;160287_AT1;3939_AT1,UEVLD;LDHAL6B;LDHB;LDHC;LDHC;LDHAL6A;LDHA,2hb_c + nad_c <=> 2obut_c + h_c + nadh_c
DHCRD1,dihydroceramide desaturase,Unknown,-1.9222093398299912e-16,1.2662803343949043,-1.517996677053762e-16,1.0000000000000002,LETHAL,optimal,2,8560_AT1;8560_AT2,DEGS1;DEGS1,dhcrm_DASH_hs_c + nadp_c --> NADPH_c + crm_DASH_hs_c + h_c
ILEt4,L-isoleucine transport in via sodium symport,Unknown,-1.4226847546655026e-16,1.2662803343949043,-1.123514845822301e-16,1.0000000000000002,LETHAL,optimal,1,11254_AT1,SLC6A14,NA_43__e + ile_DASH_DASH_DASH_L_e --> ILE_c + NA_43__c
RXN66_45_457,RXN66-457,Unknown,0.0,1.2662803343949043,0.0,1.0,LETHAL,optimal,2,HS09071;HS05853,SLC6A18;SLC38A2,LEU_e + NA_43__e <=> LEU_c + NA_43__c
2HBt2,2-hydroxybutyrate cotransport with proton,Unknown,0.0,1.2662803343949043,0.0,1.0,LETHAL,optimal,3,6566_AT1;9123_AT1;9194_AT1,SLC16A1;SLC16A3;SLC16A7,2hb_e + h_e <=> 2hb_c + h_c
3DSPHR,3-Dehydrosphinganine reductase,Unknown,0.0,1.2662803343949043,0.0,1.0,LETHAL,optimal,1,2531_AT1,KDSR,3dsphgn_c + NADPH_c + h_c --> nadp_c + sphgn_c
B_MANNASEly,"beta-mannosidase, lysosomal",Unknown,0.0,1.2662803343949043,0.0,1.0,LETHAL,optimal,1,4126_AT1,MANBA,h2o_l + mn_l --> acgam_l + man_l
DSAT,dihydrosphingosine N-acyltransferase,Unknown,0.0,1.2662803343949043,0.0,1.0,LETHAL,optimal,0,,,Rtotalcoa_c + sphgn_c --> coa_c + dhcrm_DASH_hs_c + h_c
PHEt4,L-phenylalanine transport in via sodium symport,Unknown,0.0,1.2662803343949043,0.0,1.0,LETHAL,optimal,7,54407_AT1;11254_AT1;55089_AT1;6541_AT1;84889_AT1;81539_AT1;6542_AT1,SLC38A2;SLC6A14;SLC38A4;SLC7A1;SLC7A3;SLC38A1;SLC7A2,NA_43__e + PHE_e --> NA_43__c + PHE_c
METt4,L-methionine transport in via sodium symport,Unknown,0.0,1.2662803343949043,0.0,1.0,LETHAL,optimal,4,6584_AT1;54407_AT1;11254_AT1;81539_AT1,SLC22A5;SLC38A2;SLC6A14;SLC38A1,NA_43__e + met_DASH_DASH_DASH_L_e --> MET_c + NA_43__c
H2Otly,"H2O transport, lysosomal",Unknown,0.0,1.2662803343949043,0.0,1.0,LETHAL,optimal,0,,,WATER_c <=> h2o_l
ADENOSYLHOMOCYSTEINASE_45_RXN,ADENOSYLHOMOCYSTEINASE-RXN,Unknown,1.9222093398299912e-16,1.2662803343949043,1.517996677053762e-16,0.9999999999999999,LETHAL,optimal,3,HS02273;HS08293;HS09809,AHCY;AHCYL2;AHCYL1,ADENOSYL_45_HOMO_45_CYS_c + WATER_c <=> ADENOSINE_c + HOMO_45_CYS_c
PHOSMANMUT_45_RXN,PHOSMANMUT-RXN,Unknown,1.9222093398299912e-16,1.2662803343949043,1.517996677053762e-16,0.9999999999999999,LETHAL,optimal,2,HS02079;HS06747,PMM1;PMM2,MANNOSE_45_1P_c <=> CPD_45_15979_c
PSSA1_hs,Phosphatidylserine synthase homo sapiens,Unknown,1.9222093398299912e-16,1.2662803343949043,1.517996677053762e-16,0.9999999999999999,LETHAL,optimal,1,9791_AT1,PTDSS1,SER_c + pchol_DASH_hs_c <=> chol_c + ps_DASH_hs_c
PETOHMm_hs,phosphatidylethanolamine N-methyltransferase,Unknown,1.4226847546655026e-16,1.2662803343949043,1.123514845822301e-16,0.9999999999999999,LETHAL,optimal,3,10400_AT2;10400_AT3;10400_AT1,PEMT;PEMT;PEMT,3.0 amet_m + pe_DASH_hs_m --> 3.0 ahcys_m + 3.0 h_m + pchol_DASH_hs_m
VALt4,L-valine transport in via sodium symport,Unknown,1.9222093398299912e-16,1.2662803343949043,1.517996677053762e-16,0.9999999999999999,LETHAL,optimal,1,11254_AT1,SLC6A14,NA_43__e + val_DASH_DASH_DASH_L_e --> NA_43__c + VAL_c
PCFLOPm,phosphatidylcholine flippase,Unknown,2.845369509331005e-16,1.2662803343949043,2.247029691644602e-16,0.9999999999999998,LETHAL,optimal,1,57194_AT1,ATP10A,WATER_c + atp_c + pchol_DASH_hs_m --> adp_c + h_c + pchol_DASH_hs_c + pi_c
ACGAMtly,N-acetyl-glucosamine lysosomal efflux,Unknown,3.8444186796599823e-16,1.2662803343949043,3.035993354107524e-16,0.9999999999999997,LETHAL,optimal,0,,,acgam_l --> N_45_acetyl_45_D_45_glucosamine_c
MANtly,mannose efflux from lysosome,Unknown,7.688837359319965e-16,1.2662803343949043,6.071986708215048e-16,0.9999999999999994,LETHAL,optimal,0,,,man_l --> D_45_mannopyranose_c
AMETt2m,"S-Adenosyl-L-methionine reversible transport, mitochondrial",Unknown,9.95879328265852e-16,1.2662803343949043,7.864603920756109e-16,0.9999999999999992,LETHAL,optimal,3,115286_AT1;115286_AT3;115286_AT2,SLC25A26;SLC25A26;SLC25A26,ahcys_m + amet_c <=> ADENOSYL_45_HOMO_45_CYS_c + amet_m
PRPPS,phosphoribosylpyrophosphate synthetase,Unknown,2.498872141778988e-15,1.2662803343949043,1.9733956801698903e-15,0.999999999999998,LETHAL,optimal,4,5634_AT1;5631_AT1;221823_AT1;221823_AT2,PRPS2;PRPS1;PRPS1L1;PRPS1L1,atp_c + r5p_c <=> amp_c + h_c + prpp_c
SMS,Sphingomyelin synthase (homo sapiens),Unknown,7.496616425336966e-15,1.2662803343949043,5.9201870405096714e-15,0.9999999999999941,LETHAL,optimal,1,259230_AT1,SGMS1,crm_DASH_hs_c + pchol_DASH_hs_c --> DIACYLGLYCEROL_c + sphmyln_DASH_hs_c
METAT,methionine adenosyltransferase,Unknown,1.0243330233591618e-14,1.2662803343949043,8.089306889920567e-15,0.9999999999999919,LETHAL,optimal,4,4143_AT1;27430_AT2;27430_AT1;4144_AT1,MAT1A;MAT2B;MAT2B;MAT2A,MET_c + WATER_c + atp_c --> amet_c + pi_c + ppi_c
GK1,guanylate kinase (GMP:ATP),Unknown,1.0911992068284405e-13,1.2662803343949043,8.617358867457048e-14,0.9999999999999138,LETHAL,optimal,1,2987_AT1,GUK1,atp_c + gmp_c <=> adp_c + gdp_c
RXN0_45_6948,RXN0-6948,Unknown,1.2662803343949032,1.2662803343949043,0.9999999999999991,8.881784197001252e-16,MINIMAL,optimal,1,HS08605,NAGS,MET_m + accoa_m <=> CPD0_45_2015_m + coa_m + h_m
ACITL,ATP-Citrate lyase,Unknown,1.266280334394904,1.2662803343949043,0.9999999999999998,2.220446049250313e-16,MINIMAL,optimal,2,47_AT2;47_AT1,ACLY;ACLY,atp_c + cit_c + coa_c --> accoa_c + adp_c + oaa_c + pi_c
PSSA2_hs,Phosphatidylserine synthase homo sapiens,Unknown,1.266280334394904,1.2662803343949043,0.9999999999999998,2.220446049250313e-16,MINIMAL,optimal,1,81490_AT1,PTDSS2,SER_c + pe_DASH_hs_c <=> etha_c + ps_DASH_hs_c
RXN_45_8631,RXN-8631,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,HS03200;HS06234;HS07647,ALDOC;ALDOB;ALDOA,FRU1P_c <=> GLYCERALD_c + dhap_c
ALDOSE1EPIM_45_RXN,ALDOSE1EPIM-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS07125,GALM,GALACTOSE_c <=> ALPHA_45_D_45_GALACTOSE_c
TRANS_45_RXN66_45_920,TRANS-RXN66-920,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,10,HS04123;HS07348;HS08490;HS06226;HS10639;G66_31784;HS00736;HS08885;HS03246;HS11675,SLC2A1;SLC2A12;SLC2A6;SLC2A8;SLC2A14;SLC2A7;SLC2A3;SLC2A2;SLC2A9;SLC2A4,GLC_e <=> GLC_c
RXN_45_11627,RXN-11627,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,HS10220;HS02447;HS02753,HAS2;HAS3;HAS1,Hyaluronan_45_glucuronate_45_terminal_c + uacgam_c <=> Hyaluronan_45_NAc_45_glucosaminide_c + udp_c
RXN_45_9797,RXN-9797,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS01416,AMACR,CPD_45_10505_c <=> CPD_45_71_c
RXN_45_5462,RXN-5462,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS04304,ALG2,ALPHA_45_D_45_MANNOSYLCHITOBIO_c + GDP_45_MANNOSE_c <=> CPD_45_5161_c + gdp_c + h_c
2_46_7_46_7_46_30_45_RXN,2.7.7.30-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS04052,FPGT,CPD_45_488_c + gtp_c + h_c <=> CPD_45_13118_c + ppi_c
1_46_14_46_11_46_1_45_RXN,1.14.11.1-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS05246,BBOX1,GAMMA_45_BUTYROBETAINE_c + OXYGEN_45_MOLECULE_c + akg_c <=> CARBON_45_DIOXIDE_c + CARNITINE_c + 2.0 succ_c
RXN_45_16602,RXN-16602,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,HS13646;HS11347;HS00065,DPM2;DPM3;DPM1,CPD_45_17858_c + GDP_45_MANNOSE_c <=> CPD_45_17894_c + gdp_c
RXN_45_10701,RXN-10701,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,HS09539;HS06436;HS00752,ACAA2;HADHB;ACAA1,CPD_45_11528_c + coa_c <=> CPD_45_11529_c + accoa_c
RXN_45_10767,RXN-10767,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,5,HS10575;HS08398;HS10576;HS10578;HS11616,CES8;CES7;CES3;CES2;CES1,CPD1F_45_2_c + WATER_c <=> CPD_45_734_c + METOH_c + h_c
RXN_45_16158,RXN-16158,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,4,HS16664;HS07906;HS01567;HS12746,LPCAT4;LPCAT1;LPCAT2;LPCAT3,CPD_45_15363_c + Glycerolipids_c <=> CPD_45_17404_c + coa_c
RXN_45_16097,RXN-16097,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS01909,TECR,CPD_45_17348_c + NADPH_c + h_c <=> CPD_45_12646_c + nadp_c
RXN_45_12997,RXN-12997,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS01909,TECR,CPD_45_14420_c + h_c + nadh_c <=> CPD_45_12647_c + nad_c
RXN_45_12141,RXN-12141,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,4,HS07112;HS04452;HS11908;HS11902,EPHX1;EPHX2;EPHX4;EPHX3,CPD_45_13089_c + WATER_c <=> CPD_45_13094_c
RXN_45_20382,RXN-20382,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS01909,TECR,CPD_45_22045_c + NADPH_c + h_c <=> CPD_45_14293_c + nadp_c
RXN_45_20225,RXN-20225,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS00706;HS09636,SOAT1;SOAT2,CHOLESTEROL_c + CPD_45_14293_c <=> CPD_45_21819_c + coa_c
1_46_1_46_1_46_197_45_RXN,1.1.1.197-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS08378,CBR1,ALPROSTADIL_c + nadp_c <=> 13E_45_11_45_ALPHA_45_HYDROXY_45_915_45_DIOXOPROST_45_1_c + NADPH_c + h_c
RXN_45_20230,RXN-20230,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS00706;HS09636,SOAT1;SOAT2,CHOLESTEROL_c + CPD_45_21828_c <=> CPD_45_21817_c + coa_c
RXN_45_20580,RXN-20580,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS00336,ALOX5,CPD66_45_52_c + OXYGEN_45_MOLECULE_c <=> CPD_45_22261_c
1_46_2_46_1_46_32_45_RXN,1.2.1.32-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS04229,ALDH8A1,2_45_AMINOMUCONATE_SEMIALDEHYDE_c + WATER_c + nad_c <=> 2_45_AMINO_45_MUCONATE_c + 2.0 h_c + nadh_c
RXN_45_20578,RXN-20578,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS00336,ALOX5,CPD66_45_55_c + OXYGEN_45_MOLECULE_c <=> CPD_45_22259_c
RXN_45_13290,RXN-13290,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,12,HS01349;HS00888;HS07766;HS11973;HS16174;HS04703;HS11921;G66_31311;HS00131;HS09445,ACSL5;ACSM2B;ACSL1;ACSM5;ACSM6;ACSL3;ACSM2A;ACSM4;ACSM3;ACSM1,CPD_45_14268_c + atp_c + coa_c <=> CPD_45_14269_c + amp_c + ppi_c
RXN_45_20378,RXN-20378,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS01909,TECR,CPD_45_22041_c + NADPH_c + h_c <=> CPD_45_14269_c + nadp_c
RXN_45_20222,RXN-20222,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS00706;HS09636,SOAT1;SOAT2,CHOLESTEROL_c + CPD_45_14269_c <=> CPD_45_21818_c + coa_c
RXN66_45_503,RXN66-503,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS00336,ALOX5,CPD_45_17452_c + OXYGEN_45_MOLECULE_c <=> CPD66_45_72_c
RXN66_45_499,RXN66-499,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS00336,ALOX5,CPD_45_17452_c + OXYGEN_45_MOLECULE_c <=> CPD66_45_74_c
RXN66_45_512,RXN66-512,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS00336,ALOX5,CPD_45_17450_c + OXYGEN_45_MOLECULE_c <=> CPD66_45_77_c
RXN66_45_511,RXN66-511,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS00336,ALOX5,CPD_45_17450_c + OXYGEN_45_MOLECULE_c <=> CPD66_45_76_c
RXN66_45_495,RXN66-495,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS00336,ALOX5,CPD66_45_68_c + OXYGEN_45_MOLECULE_c <=> CPD66_45_69_c
1_46_3_46_1_46_20_45_RXN,1.3.1.20-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,5,HS10739;HS10741;HS07754;HS02621;HS03054,AKR1C4;AKR1C1;AKR1C2;DHDH;AKR1C3,CPD_45_289_c + nadp_c <=> CATECHOL_c + NADPH_c + h_c
1_46_1_46_1_46_149_45_RXN,1.1.1.149-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS10741;HS03155,AKR1C1;HSD17B1,17_45_ALPHA20_45_ALPHA_45_DIHYDROXYPREGN_45_4_45_EN_45_3_45__c + NAD_45_P_45_OR_45_NOP_c <=> 17_45_ALPHA_45_HYDROXYPROGESTERONE_c + NADH_45_P_45_OR_45_NOP_c + h_c
1_46_14_46_13_46_99_45_RXN,1.14.13.99-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS07335,CYP39A1,CPD_45_7239_c + OXYGEN_45_MOLECULE_c + Red_45_NADPH_45_Hemoprotein_45_Reductases_c <=> CPD_45_18813_c + Ox_45_NADPH_45_Hemoprotein_45_Reductases_c + WATER_c
RXN_45_7981,RXN-7981,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS10572,CYP7B1,CPD_45_7287_c + OXYGEN_45_MOLECULE_c + Red_45_NADPH_45_Hemoprotein_45_Reductases_c <=> 7_45_ALPHA27_45_DIHYDROXYCHOLESTEROL_c + Ox_45_NADPH_45_Hemoprotein_45_Reductases_c + WATER_c
6_46_2_46_1_46_29_45_RXN,6.2.1.29-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,5,HS06695;HS13326;HS07077;HS03679;HS01451,SLC27A2;SLC27A1;SLC27A3;SLC27A6;SLC27A5,CPD_45_1836_c + atp_c + coa_c <=> CPD_45_71_c + amp_c + ppi_c
1_46_17_46_99_46_3_45_RXN,1.17.99.3-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,HS01547;HS08589;HS09732,ACOX3;ACOX1;ACOX2,Acceptor_c + CPD_45_71_c + WATER_c <=> CPD_45_7275_c + Donor_45_H2_c
RXN_45_13300,RXN-13300,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS06563;HS07581,HADH;HSD17B12,CPD_45_14273_c + NADPH_c + h_c <=> CPD_45_14277_c + nadp_c
RXN_45_9798,RXN-9798,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,HS01547;HS08589;HS09732,ACOX3;ACOX1;ACOX2,Acceptor_c + CPD_45_10505_c <=> CPD_45_7243_c + Donor_45_H2_c
RXN_45_9845,RXN-9845,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS01416,AMACR,CPD_45_10588_c <=> CPD_45_72_c
RXN_45_12702,RXN-12702,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,9,HS01349;HS11973;HS16174;HS04703;G66_31311;HS00131;HS09445;HS15193;HS00935,ACSL5;ACSM5;ACSM6;ACSL3;ACSM4;ACSM3;ACSM1;ACSL6;ACSL4,CPD_45_13689_c + atp_c + coa_c <=> CPD_45_13691_c + amp_c + ppi_c
RXN_45_17645,RXN-17645,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS01416,AMACR,CPD_45_13691_c <=> CPD_45_19066_c
RXN_45_15670,RXN-15670,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS07708,UEVLD,CPD_45_367_c + NAD_45_P_45_OR_45_NOP_c <=> 3spyr_c + NADH_45_P_45_OR_45_NOP_c + h_c
RXN_45_13029,RXN-13029,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS01794,ECHDC1,CPD_45_9406_c + h_c <=> BUTYRYL_45_COA_c + CARBON_45_DIOXIDE_c
RXN_45_16391,RXN-16391,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS13124,MCEE,CPD_45_9406_c <=> CPD_45_17635_c
DIENOYLCOAREDUCT_45_RXN,DIENOYLCOAREDUCT-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS02474;HS02565,DECR2;DECR1,NADPH_c + T2_45_C4_45_DECADIENYL_45_COA_c + h_c <=> T2_45_DECENOYL_45_COA_c + nadp_c
RXN_45_14486,RXN-14486,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS01909,TECR,CPD_45_15362_c + NADPH_c + h_c <=> CPD_45_15363_c + nadp_c
RXN0_45_5391,RXN0-5391,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS09667;HS03615,ECI1;ECI2,CPD0_45_1162_c <=> CPD0_45_1158_c
RXN_45_13445,RXN-13445,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS01909,TECR,CPD_45_14425_c + Donor_45_H2_c <=> Acceptor_c + CPD_45_14426_c
RXN_45_12971,RXN-12971,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS01909,TECR,CPD_45_14406_c + h_c + nadh_c <=> CPD_45_14407_c + nad_c
RXN_45_16022,RXN-16022,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS01909,TECR,CPD_45_17264_c + Donor_45_H2_c <=> Acceptor_c + CPD_45_14394_c
RXN_45_7648,RXN-7648,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS01912,GZMM,CPD_45_6991_c + OXYGEN_45_MOLECULE_c + akg_c <=> CARBON_45_DIOXIDE_c + CPD_45_6992_c + succ_c
RXN_45_8831,RXN-8831,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS04229,ALDH8A1,CPD_45_9148_c + WATER_c + nad_c <=> CPD_45_9150_c + 2.0 h_c + nadh_c
RXN_45_12994,RXN-12994,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS07581,HSD17B12,CPD_45_14422_c + NADH_45_P_45_OR_45_NOP_c + h_c <=> CPD_45_14419_c + NAD_45_P_45_OR_45_NOP_c
RXN_45_8837,RXN-8837,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS04229,ALDH8A1,CPD_45_19778_c + WATER_c + nad_c <=> CPD_45_19779_c + 2.0 h_c + nadh_c
RXN_45_14714,RXN-14714,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS02625,ECH1,CPD0_45_1158_c <=> CPD_45_15566_c
RXN0_45_5390,RXN0-5390,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS01875,ACOT7,CPD0_45_1158_c + WATER_c <=> CPD0_45_1159_c + coa_c + h_c
RXN_45_13298,RXN-13298,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS06563;HS07581,HADH;HSD17B12,CPD_45_14271_c + NADPH_c + h_c <=> CPD_45_14275_c + nadp_c
RXN_45_13302,RXN-13302,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS05792,HSD17B4,CPD_45_14275_c <=> CPD_45_14280_c + WATER_c
RXN_45_13299,RXN-13299,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS06563;HS07581,HADH;HSD17B12,CPD_45_10283_c + NADPH_c + h_c <=> CPD_45_14276_c + nadp_c
RXN_45_13303,RXN-13303,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS05792,HSD17B4,CPD_45_14276_c <=> CPD_45_14281_c + WATER_c
3_45_HYDROXBUTYRYL_45_COA_45_DEHYDRATASE_45_RXN,3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS05792,HSD17B4,CPD_45_650_c <=> CROTONYL_45_COA_c + WATER_c
RXN_45_5901,RXN-5901,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS06563,HADH,NADPH_c + aacoa_c + h_c <=> CPD_45_650_c + nadp_c
RXN_45_13301,RXN-13301,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS06563;HS07581,HADH;HSD17B12,CPD_45_14274_c + NADPH_c + h_c <=> CPD_45_14278_c + nadp_c
RXN_45_13305,RXN-13305,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS05792,HSD17B4,CPD_45_14278_c <=> CPD_45_14283_c + WATER_c
RXN_45_20341,RXN-20341,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS06563;HS07581,HADH;HSD17B12,CPD_45_22012_c + NADPH_c + h_c <=> CPD_45_22013_c + nadp_c
RXN_45_20342,RXN-20342,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS05792,HSD17B4,CPD_45_22013_c <=> CPD_45_22014_c + WATER_c
RXN_45_20349,RXN-20349,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS06563;HS07581,HADH;HSD17B12,CPD_45_22021_c + NADPH_c + h_c <=> CPD_45_22022_c + nadp_c
RXN_45_20350,RXN-20350,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS05792,HSD17B4,CPD_45_22022_c <=> CPD_45_22023_c + WATER_c
RXN66_45_513,RXN66-513,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS00336,ALOX5,CPD66_45_77_c <=> CPD66_45_78_c + WATER_c
RXN_45_13304,RXN-13304,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS05792,HSD17B4,CPD_45_14277_c <=> CPD_45_14282_c + WATER_c
RXN_45_20333,RXN-20333,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS06563;HS07581,HADH;HSD17B12,CPD_45_22005_c + NADPH_c + h_c <=> CPD_45_22004_c + nadp_c
RXN_45_20334,RXN-20334,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS05792,HSD17B4,CPD_45_22004_c <=> CPD_45_22006_c + WATER_c
RXN_45_9544,RXN-9544,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS06563;HS07581,HADH;HSD17B12,CPD_45_10260_c + NADPH_c + h_c <=> CPD_45_10261_c + nadp_c
RXN_45_12560,RXN-12560,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS06563,HADH,CPD_45_13533_c + nadp_c <=> CPD_45_13534_c + NADPH_c + h_c
RXN_45_20345,RXN-20345,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS06563;HS07581,HADH;HSD17B12,CPD_45_22016_c + NADPH_c + h_c <=> CPD_45_22017_c + nadp_c
RXN_45_20346,RXN-20346,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS05792,HSD17B4,CPD_45_22017_c <=> CPD_45_22018_c + WATER_c
